File,Activity,Subject,Trial,A11,A12,A21,A22,A31,A32,A Diff,A Angle,B11,B12,B21,B22,B31,B32,B Diff,B Angle
a27_s8_t2_color.avi,a27,s8,t2,275.9511,279.9998,275.4687,273.21204,279.65616,315.97986,39.68512,1.52670598315049,334.98306,280.00635,335.77744,272.859,337.53284,303.9298,26.473236,9.57553970948737
a27_s3_t2_color.avi,a27,s3,t2,271.99524,296.9223,274.06042,293.40634,270.78116,357.4267,61.718475,27.4966316505018,301.00195,153.0661,301.3001,154.33281,301.42288,209.55983,56.914658,166.88222943644
a27_s2_t2_color.avi,a27,s2,t2,349.0347,251.0079,333.5719,268.014,344.37338,307.47083,61.124237,122.411431859432,287.09747,194.031,288.3437,230.22179,288.35214,190.3075,4.97818,1.98424026956823
a27_s4_t2_color.avi,a27,s4,t2,303.97775,357.95908,304.57217,363.91898,304.89285,347.55518,11.319,6.81836117921659,307.97235,339.02026,306.6249,354.66953,307.4972,337.98053,1.5148926,1.92918303446235
a27_s1_t4_color.avi,a27,s1,t4,299.96426,358.0114,299.68427,358.0083,313.259,368.77185,24.055176,37.7743184919097,388.96936,236.97963,372.9881,244.91716,372.88998,244.91104,24.010788,150.01888295781
a27_s7_t2_color.avi,a27,s7,t2,304.97525,251.9618,289.69617,255.77904,290.2561,229.8676,36.813354,74.7347759813166,291.03433,235.0031,292.83087,261.6053,303.88037,244.37871,22.22165,36.5405085204472
a27_s3_t1_color.avi,a27,s3,t1,301.00433,153.9998,301.11404,154.48503,301.43973,174.92264,21.35823,168.172562201916,275.0438,358.02582,275.08322,357.99835,272.93985,357.35132,2.7784424,51.6586900632641
a27_s1_t3_color.avi,a27,s1,t3,287.0503,176.03253,288.06152,179.66756,290.19705,209.1046,36.218826,168.60321640199,389.0161,236.99364,373.64713,243.84152,373.66257,243.78345,22.143356,51.0937305078893
a27_s8_t1_color.avi,a27,s8,t1,336.00684,280.9565,336.86368,274.60403,348.03622,356.89697,87.96985,15.4133810099904,334.033,356.99768,334.21173,357.0089,328.45316,357.34015,5.9223022,6.88725218391964
a27_s6_t1_color.avi,a27,s6,t1,273.96634,105.98726,275.909,106.174675,292.2527,177.29977,89.59886,108.451726915988,309.0005,324.99393,309.18262,323.57065,308.44965,353.51062,29.067535,5.88978554042661
a27_s7_t3_color.avi,a27,s7,t3,284.10397,262.2397,306.40622,265.84943,307.6421,222.32654,63.451263,82.4326205453314,291.08963,234.23242,280.4725,290.5713,277.05472,256.85016,36.65265,16.459712929995
a27_s1_t2_color.avi,a27,s1,t2,286.90906,176.04344,289.69583,172.39471,288.32776,237.67133,63.046585,36.1707232221457,389.0201,236.99922,375.81564,241.97702,375.7443,241.89561,18.17221,110.57843340055
a27_s5_t3_color.avi,a27,s5,t3,534.9588,315.99338,534.97955,315.9274,38.973885,141.95445,670.02386,91.8686192589087,46.0097,175.97617,45.990986,175.95316,539.0496,113.030045,555.986,58.1502037857653
a27_s4_t1_color.avi,a27,s4,t1,342.0783,250.99718,337.8464,247.61696,320.80472,204.72018,67.55058,150.282527083557,304.04056,358.03088,302.5938,363.03528,302.83585,350.36298,8.87262,15.0301541802656
a27_s6_t2_color.avi,a27,s6,t2,273.96658,105.95577,276.10767,106.089035,289.43024,162.12648,71.63436,106.93499481427,307.11563,320.89954,307.8829,319.84213,306.29474,346.14743,26.068787,32.5103850093563
a27_s5_t2_color.avi,a27,s5,t2,308.006,343.00443,308.7543,343.42355,285.80984,352.86224,32.053986,51.6146634823987,280.98132,168.96596,280.76752,166.45677,281.0065,186.27443,17.333649,4.17940162160233
a27_s3_t3_color.avi,a27,s3,t3,301.0208,152.99219,300.74704,154.6055,301.03214,205.41579,52.43492,170.047385723155,326.0157,357.05777,325.63687,357.03427,321.4633,327.35388,34.256287,101.553919850793
a27_s2_t1_color.avi,a27,s2,t1,306.02216,358.0726,309.66028,363.05847,307.32373,342.51416,16.860016,29.6292355322747,323.04156,212.00322,324.40692,247.51517,324.53897,211.12212,2.3785095,2.40969744362254
a27_s5_t1_color.avi,a27,s5,t1,388.9816,236.9908,388.95947,236.99945,342.63284,164.76378,118.575775,101.315903963566,559.99023,112.00062,559.98804,111.9743,560.00305,111.97511,0.03832245,82.1160092016084
a27_s6_t3_color.avi,a27,s6,t3,273.87265,105.95844,275.29733,106.05851,289.18057,170.05438,79.40386,106.25781384361,260.01263,358.00916,260.66736,357.8768,252.67024,358.49402,7.8272552,7.01518275016357
a27_s2_t4_color.avi , a27,s2,t4 ,,,,,,,,,,,,,,,,
None,,,,,,,,,,,,,,,,,,,
a27_s4_t3_color.avi,a27,s4,t3,341.90625,250.98517,351.07266,250.96378,356.7748,249.76093,16.092804,168.222004341157,302.9405,358.02853,304.47562,361.00247,301.76944,351.34625,7.8533325,11.6468293616356
a27_s3_t4_color.avi,a27,s3,t4,300.96204,152.9919,301.06296,153.88235,301.08185,204.52507,51.652985,173.55528280632,325.0109,357.00354,325.65036,356.98672,324.2523,330.4588,27.303345,88.4894812620202
a27_s1_t1_color.avi,a27,s1,t1,286.91412,177.97191,290.29077,175.84213,288.59283,235.03522,58.74202,56.1158010959347,300.03387,358.01108,300.05768,357.98987,314.92972,344.81763,28.089294,179.829888255207
a27_s5_t4_color.avi,a27,s5,t4,285.8554,168.0029,284.6271,165.50368,270.02634,243.4463,91.27248,36.7829957310875,388.98654,237.00911,388.98737,237.01636,409.19107,229.0565,28.157135,74.9823356860438
a13_s7_t3_color.avi,a13,s7,t3,327.9799,216.97488,322.64395,213.22566,329.36,263.34286,47.748077,47.2742042216215,328.9653,357.00598,329.25537,357.13025,329.98123,356.97763,1.044281,144.935447532791
a13_s6_t3_color.avi,a13,s6,t3,289.9468,146.97661,292.38217,147.7473,289.30804,138.23668,9.378693,54.5271571983179,284.90298,105.02746,288.22247,104.98384,286.43808,105.056206,1.5638428,1.56952363420461
a13_s6_t1_color.avi,a13,s6,t1,389.00256,237.02597,377.25018,243.07095,377.95728,242.21404,16.233353,23.2524146409066,558.9834,113.011055,558.9998,112.988075,559.0099,112.9978,0.039741516,81.5383437063165
a13_s5_t2_color.avi,a13,s5,t2,282.98886,170.05174,282.13187,170.21317,278.67953,174.90395,9.16153,137.019608598176,302.0121,358.00235,302.128,357.889,301.72583,357.82986,0.45874023,52.7254745532179
a13_s6_t2_color.avi,a13,s6,t2,389.0213,237.02881,366.31552,243.71404,364.3834,243.84082,31.44992,167.348416501396,560.0219,113.00325,559.99426,113.011345,559.9876,112.999146,0.038406372,102.286968614303
a13_s7_t2_color.avi,a13,s7,t2,327.94513,215.03613,326.50555,212.81863,337.50143,235.25392,29.774094,6.88098501356672,260.97308,249.002,266.43127,223.08495,264.40005,238.76308,13.665894,4.51085885099682
a13_s1_t2_color.avi,a13,s1,t2,345.94006,250.96745,330.55984,209.77202,323.61615,182.39906,90.8923,173.760941809738,282.83957,177.08832,280.97952,179.39041,278.4484,180.66173,7.9645844,155.606668539601
a13_s3_t3_color.avi,a13,s3,t3,301.0056,153.0107,301.26196,151.81706,300.98587,153.69734,0.7063904,3.76746659970827,326.03555,356.98917,326.63348,356.9852,325.39252,356.97342,0.65878296,0.924079852882047
a13_s4_t4_color.avi,a13,s4,t4,342.14304,250.95969,336.51007,219.69405,323.53833,213.4553,56.109085,125.898272709694,279.05222,358.00342,279.342,358.09378,280.688,357.92758,1.7116089,155.64257532592
a13_s8_t4_color.avi,a13,s8,t4,388.99545,237.9767,388.9967,237.9928,356.09088,247.19908,42.126953,101.185997439736,45.98924,162.99269,45.99561,163.00998,45.97029,163.0232,0.04944992,97.3326972302136
a13_s3_t2_color.avi,a13,s3,t2,325.0379,356.9775,325.64532,356.9367,325.46365,356.95517,0.4480896,1.96003236764452,39.99289,171.00652,39.96151,171.03795,39.978935,171.03954,0.046974182,50.2521903543389
a13_s8_t1_color.avi,a13,s8,t1,332.99817,281.99017,332.3976,278.3734,330.982,277.0505,6.955841,142.488824584285,277.0046,357.97803,277.09045,358.08707,275.61496,357.87537,1.4923096,43.621924064866
a13_s7_t4_color.avi,a13,s7,t4,308.91534,224.99872,305.90363,225.59732,287.51352,206.346,40.05455,122.447847065389,327.85678,215.98448,324.67715,215.93335,326.53702,213.91232,3.391922,48.2992872765458
a13_s5_t3_color.avi,a13,s5,t3,283.07663,169.9717,284.08435,169.77214,286.73972,167.57092,6.063858,151.543403908043,301.05814,357.94473,302.1622,357.90512,301.08218,357.88797,0.08081055,2.96461797441428
a13_s4_t3_color.avi,a13,s4,t3,343.76703,249.98466,323.24536,202.68745,314.66977,201.12154,77.96039,123.803714063098,279.8644,357.97977,280.19138,358.02155,281.10406,357.89603,1.3233948,164.887834796451
a13_s3_t1_color.avi,a13,s3,t1,300.99994,153.01172,300.65372,153.14705,300.70105,154.11128,1.3984528,108.53908010756,275.94168,358.0342,275.56476,357.99304,275.4421,357.9768,0.5569763,178.692673356815
a13_s1_t4_color.avi,a13,s1,t4,347.01816,249.9773,332.17072,251.82436,328.08057,259.49243,28.452728,125.166759748996,305.00577,357.0096,305.94937,356.9659,301.7562,357.08853,3.3284912,0.976669690502593
a13_s1_t1_color.avi,a13,s1,t1,346.16476,250.96217,353.39926,250.5371,323.53998,152.61919,120.96777,76.4040124846225,388.94424,237.01646,388.96024,237.00256,374.4331,244.42445,21.919128,13.9371888431016
a13_s3_t4_color.avi,a13,s3,t4,302.97617,153.10614,302.67545,153.74261,302.77325,153.16194,0.25871277,15.7285253614515,276.01926,357.99026,276.2702,358.01566,276.21344,357.97107,0.2133789,32.371559135687
a13_s4_t2_color.avi,a13,s4,t2,342.14563,251.0107,328.0564,215.34952,301.81018,207.60841,83.73773,127.991272355521,278.0024,358.01712,277.86005,358.1497,280.24857,357.95267,2.310608,38.2438795770662
a13_s8_t2_color.avi,a13,s8,t2,389.00958,237.98665,389.01935,237.98119,412.11844,243.54745,28.669662,137.229978643159,47.004,163.98546,46.992203,164.02412,46.983414,164.01384,0.04896927,57.4867467649193
a13_s8_t3_color.avi,a13,s8,t3,389.00027,238.01112,358.97467,244.49847,354.82562,247.21088,43.374405,159.017657721801,39.99655,172.01228,40.005535,172.02486,40.027214,171.99728,0.045661926,73.7220250086131
a13_s2_t3_color.avi , a13,s2,t3 ,,,,,,,,,,,,,,,,
None,,,,,,,,,,,,,,,,,,,
a13_s7_t1_color.avi,a13,s7,t1,301.99307,155.81926,302.00616,154.38354,302.15326,154.7399,1.2395477,22.9521853789103,327.9925,356.99774,327.68826,357.03238,329.0838,357.10443,1.197998,9.45088896848174
a13_s2_t4_color.avi,a13,s2,t4,345.04367,251.01596,328.13037,253.36604,332.1545,324.92606,86.799255,94.6919211387152,301.98898,159.07362,302.21732,158.16855,302.18155,159.67178,0.7907257,12.7961652439504
a13_s5_t4_color.avi,a13,s5,t4,281.00623,168.96347,280.75223,166.43744,279.9469,178.75194,10.847794,9.48355803112937,300.99136,357.98926,300.47412,357.9253,300.85715,357.76367,0.35980225,29.9274217396062
a13_s2_t1_color.avi , a13,s2,t1 ,,,,,,,,,,,,,,,,
None,,,,,,,,,,,,,,,,,,,
a13_s2_t2_color.avi , a13,s2,t2 ,,,,,,,,,,,,,,,,
None,,,,,,,,,,,,,,,,,,,
a13_s5_t1_color.avi,a13,s5,t1,282.95328,169.0743,280.07162,170.56776,282.2675,165.56555,4.1945343,38.9032999989485,303.04,358.0119,303.09918,357.95197,302.32657,357.90533,0.8200073,48.8208712320999
a13_s4_t1_color.avi,a13,s4,t1,344.02106,249.99863,358.1351,252.17293,335.59802,260.3714,18.795807,28.7479255610107,280.0283,358.03012,278.77115,358.09116,281.13312,358.1024,1.1770935,3.05194804405595
a13_s6_t4_color.avi,a13,s6,t4,324.96475,106.00812,326.9244,106.11836,320.0204,105.95272,4.9997635,1.84555523065674,285.9316,106.02523,287.62457,106.00021,281.54446,106.14389,4.505806,0.506689709306667
a13_s1_t3_color.avi,a13,s1,t3,388.9863,236.97964,382.32486,241.78423,375.4063,244.59355,21.193893,166.298826199481,45.996777,162.97137,45.990856,162.9733,45.9751,163.02185,0.072151184,125.968090454594
a15_s5_t4_color.avi,a15,s5,t4,275.12958,170.01654,288.17917,167.8363,275.93713,178.64156,9.432571,31.9477688510855,388.99606,237.98642,388.98367,238.02087,388.95062,237.98582,0.046035767,63.0978172073728
a15_s7_t3_color.avi,a15,s7,t3,593.9979,178.98685,45.98876,149.96437,45.999355,149.98192,577.00354,55.8492603308635,330.80057,320.70816,562.0145,136.9629,562.0136,136.99385,414.92737,49.8312607326198
a15_s5_t1_color.avi,a15,s5,t1,282.94537,170.06827,297.69608,167.17122,274.69095,179.51184,17.697998,17.0989097354359,560.0016,112.990234,559.99023,113.00589,560.028,113.01787,0.05406189,71.6432839448084
a15_s8_t1_color.avi,a15,s8,t1,388.97647,238.01701,407.06516,193.90886,308.68372,237.73537,80.5744,43.6897456992483,559.9975,113.031265,559.98755,113.031845,559.9878,113.01706,0.023910522,85.7184743848941
a15_s1_t4_color.avi,a15,s1,t4,45.017216,150.06221,44.974415,150.01833,545.01746,180.00966,529.9477,42.283683963286,561.999,137.03012,561.99365,137.00298,303.85168,356.97714,478.09436,60.7564239499776
a15_s8_t4_color.avi,a15,s8,t4,389.00003,237.965,389.6323,189.87413,361.03375,246.95004,36.951324,25.8604416951108,45.997597,163.02647,46.01878,163.00943,46.01536,162.99019,0.054050446,118.747740388061
a15_s1_t2_color.avi,a15,s1,t2,562.01,137.00685,562.0007,137.00293,45.03401,150.03807,530.0072,155.776390106915,295.99796,357.9749,293.60788,358.14587,562.00995,136.99477,486.99213,35.3956376370357
a15_s6_t4_color.avi,a15,s6,t4,389.0059,237.05618,389.03494,237.03291,332.6421,235.2163,58.20369,40.5378872685553,559.9924,112.98824,559.9931,112.98503,559.982,113.00917,0.031303406,11.8653641927177
a15_s8_t2_color.avi,a15,s8,t2,388.9945,238.02228,348.71295,247.19032,333.72974,246.69182,63.93431,165.272391259476,559.9845,113.02287,559.9898,113.03279,559.9672,113.035576,0.029975891,68.8657907545481
a15_s1_t3_color.avi,a15,s1,t3,342.05728,294.88452,338.21802,219.00005,352.1527,251.7335,53.246445,20.163207443662,388.9814,236.99423,338.29666,211.28276,351.0998,247.41469,48.30208,43.5906634389592
a15_s6_t2_color.avi,a15,s6,t2,594.00354,179.01231,593.9814,178.98067,38.98738,141.98256,592.0459,128.809646523215,46.00708,174.95584,46.01717,174.95647,538.9734,113.01667,554.90546,169.290312758953
a15_s5_t3_color.avi,a15,s5,t3,277.81253,170.02063,290.86426,167.27512,274.48615,155.36731,17.979706,47.8985877762867,389.0279,238.01048,388.86066,238.27013,388.8727,238.25244,0.3971405,1.49363479583073
a15_s7_t1_color.avi,a15,s7,t1,298.11694,230.09601,287.35986,231.29889,325.4916,271.67758,68.95624,53.0197792969212,271.01132,250.01463,257.458,252.33818,246.45358,254.17094,28.71405,179.727314326286
a15_s3_t1_color.avi,a15,s3,t1,388.96988,237.02434,363.45526,243.88124,342.1281,258.80408,68.621506,160.061594876883,560.0041,111.98112,560.0259,112.015495,560.02905,112.002205,0.046051025,45.7984335264278
a15_s4_t3_color.avi,a15,s4,t3,318.0723,203.99213,329.7713,210.61569,321.85852,205.01611,4.810211,5.76859437734782,342.205,251.00932,351.72598,251.03865,345.01605,250.80489,3.015503,1.81891803267003
a15_s4_t1_color.avi,a15,s4,t1,388.97113,237.97444,379.33755,237.84508,341.56384,246.24384,55.67668,166.695204608125,46.02979,162.98885,46.016117,162.99594,46.009705,162.96194,0.046985626,73.2536461368113
a15_s2_t4_color.avi , a15,s2,t4 ,,,,,,,,,,,,,,,,
None,,,,,,,,,,,,,,,,,,,
a15_s7_t2_color.avi,a15,s7,t2,281.89606,234.95694,290.22833,244.24033,333.48245,260.66193,77.29138,152.698931329806,266.95105,357.97156,266.5053,357.98273,263.15237,358.00525,3.832367,178.949497443287
a15_s6_t3_color.avi,a15,s6,t3,388.98135,236.9855,319.11563,218.73225,330.2139,249.28621,71.06816,55.3952877815212,559.9916,113.01594,560.011,112.98397,560.00574,112.997604,0.03249359,10.2076001496463
a15_s5_t2_color.avi,a15,s5,t2,280.92255,169.02264,291.69687,167.03317,272.02063,181.09885,20.978119,25.0975151746167,45.98714,163.04036,45.985023,163.05959,46.01512,163.0438,0.031414032,56.0292978920501
a15_s4_t4_color.avi,a15,s4,t4,389.02512,238.01274,346.6029,247.72614,346.46268,247.4806,52.030304,106.835165949318,559.9885,113.02605,559.9855,113.02851,559.9994,112.96747,0.06944275,38.2367939654553
a15_s7_t4_color.avi,a15,s7,t4,305.4483,222.02441,313.2149,235.3787,334.86542,261.47336,68.86606,170.499297549835,322.5512,217.91338,329.13995,228.98283,342.57773,256.60217,58.715317,175.182631413228
a15_s8_t3_color.avi,a15,s8,t3,282.18463,279.0684,293.42023,285.3559,335.58264,248.66911,83.79729,109.740855546695,388.9596,237.97078,390.27423,194.89156,347.46765,246.66544,50.1866,37.8359580852013
a15_s2_t1_color.avi,a15,s2,t1,293.0515,213.00381,296.82068,214.53479,285.85022,180.8813,39.323807,49.8387086108171,389.01233,238.00688,388.98492,237.98398,388.99628,238.0223,0.031463623,33.6085791356889
a15_s3_t2_color.avi,a15,s3,t2,534.9688,315.99634,38.979866,142.0452,38.991722,142.02466,669.9487,79.3301959765424,594.0111,178.99162,110.98676,254.00432,110.95875,253.98923,558.05,142.862532744945
a15_s2_t2_color.avi,a15,s2,t2,294.81732,211.91156,292.33514,208.26173,307.88843,221.75464,22.914185,14.838581587247,389.00238,237.00526,389.00366,237.00507,388.9815,236.96571,0.060424805,69.4175116303181
a15_s2_t3_color.avi,a15,s2,t3,284.99277,210.98842,286.44376,209.90413,308.2622,208.68199,25.575867,146.436123309366,40.009544,170.97949,40.016956,170.98062,40.00121,171.01268,0.04152298,72.5019149674165
a15_s4_t2_color.avi,a15,s4,t2,389.01752,237.99673,388.41,242.42474,374.19647,249.22415,26.048462,123.377407681857,46.003,162.96782,45.99645,163.00208,45.99441,162.9863,0.027065277,18.1812429645105
a15_s1_t1_color.avi,a15,s1,t1,349.41675,291.67313,359.08237,198.35345,333.81012,221.58147,85.69829,41.500184655925,388.9694,236.98547,336.02,190.81787,338.59335,248.06088,61.451447,46.3401985865708
a15_s3_t4_color.avi,a15,s3,t4,299.7889,359.94974,290.35516,359.3493,302.2234,358.87106,3.513153,5.94936911826305,273.78604,358.02686,262.1306,358.35626,276.80417,357.89963,3.1453552,0.162305756490683
a15_s3_t3_color.avi,a15,s3,t3,389.00314,237.02448,392.52643,232.20969,392.52396,232.19159,8.353699,136.026608032002,46.021465,162.97784,46.04257,162.99593,45.997097,162.99406,0.04058838,38.2467007995178
a15_s6_t1_color.avi,a15,s6,t1,389.00278,237.00836,389.03015,237.01552,208.18211,246.49052,190.30283,17.6498818747493,39.99483,171.02255,40.02361,171.00017,40.00847,170.97447,0.061717987,97.3695553024719
a7_s3_t1_color.avi,a7,s3,t1,325.02347,357.02567,326.23352,357.0222,325.95703,357.01337,0.9458618,1.99192658695117,276.06146,357.989,276.1496,358.05206,276.45612,357.9576,0.4260559,127.294680123744
a7_s5_t4_color.avi,a7,s5,t4,280.0909,168.95523,277.57614,161.33505,276.05667,169.3812,4.460205,28.9577040841658,561.9644,136.99614,561.9922,136.9757,561.9903,136.97957,0.04244995,27.6160111707842
a7_s5_t1_color.avi,a7,s5,t1,279.92514,170.01297,276.78406,165.17574,277.23715,167.1468,5.5541534,20.0520659991352,593.9658,178.98975,594.04626,179.03358,594.0654,179.05884,0.16870117,155.783687792901
a7_s5_t2_color.avi,a7,s5,t2,280.01105,168.96361,277.29166,164.02599,276.65848,168.2794,4.0367737,37.3108089845116,540.015,134.02214,539.99664,134.03485,539.9807,134.08203,0.094192505,143.334852301235
a7_s7_t3_color.avi,a7,s7,t3,328.87473,215.0571,326.98575,205.1534,317.3529,135.77446,90.80446,177.106040221026,539.99945,134.01094,539.9961,133.97375,540.0229,133.9541,0.08027649,121.101105631137
a7_s2_t3_color.avi,a7,s2,t3,305.9467,296.97546,309.27063,308.59647,320.86707,240.54039,71.35545,25.6321238551496,317.86935,209.97801,315.14624,198.15302,305.79916,219.26529,21.357468,36.848745246445
a7_s1_t2_color.avi,a7,s1,t2,284.90625,176.9062,284.6404,174.34143,281.56146,179.6914,6.1299896,35.8383064846915,593.9924,178.98991,594.0071,178.98409,594.03455,178.96054,0.07154846,161.012801509313
a7_s4_t4_color.avi , a7,s4,t4 ,,,,,,,,,,,,,,,,
None,,,,,,,,,,,,,,,,,,,
a7_s1_t3_color.avi,a7,s1,t3,283.09448,176.94038,279.6012,164.0203,281.27008,182.87904,7.7630615,10.0725066267034,297.9868,357.99768,298.6557,358.0451,298.5975,358.0471,0.66012573,6.00754033441647
a7_s6_t4_color.avi,a7,s6,t4,320.96277,105.99977,318.90723,106.70191,304.87534,182.83612,92.92378,119.302051687597,389.0195,238.01341,389.03198,237.9847,388.99228,238.0048,0.035827637,39.6443754494147
a7_s6_t2_color.avi,a7,s6,t2,321.0328,106.00503,341.38474,107.78253,343.64407,160.21066,76.8169,97.4590311263042,45.997402,162.9289,45.970116,162.96481,45.979855,162.9675,0.056152344,68.1937662046561
a7_s7_t2_color.avi,a7,s7,t2,326.94263,213.98543,326.44714,196.11264,332.95477,187.23245,32.76512,142.177088347403,47.015366,164.01672,47.020008,163.97412,47.000313,163.96257,0.06920624,114.171701260132
a7_s1_t4_color.avi , a7,s1,t4 ,,,,,,,,,,,,,,,,
None,,,,,,,,,,,,,,,,,,,
a7_s2_t4_color.avi,a7,s2,t4,534.9872,316.03305,534.9952,316.05023,38.988003,133.97086,678.0614,44.8867293421538,562.0064,136.99036,562.0178,136.97038,46.027905,176.94363,555.93176,55.8253179630833
a7_s8_t1_color.avi,a7,s8,t1,301.98514,138.02686,301.5423,137.90602,302.31113,136.10826,2.2445831,82.10786279122,328.0195,357.0015,327.7142,357.08768,328.45868,357.0272,0.46487427,11.1188241933874
a7_s2_t2_color.avi,a7,s2,t2,320.0269,211.9918,316.53522,184.82523,343.71384,291.84317,103.538315,6.92583149142935,388.9996,237.96423,317.02234,174.30191,320.99484,207.0171,98.95189,41.5845860601662
a7_s3_t2_color.avi,a7,s3,t2,332.7623,321.29025,335.0315,311.51657,333.35712,319.82822,2.0568542,1.68130851319612,276.06284,357.99506,273.93976,358.15115,276.55637,357.95734,0.53125,0.032833113827111
a7_s4_t3_color.avi , a7,s4,t3 ,,,,,,,,,,,,,,,,
None,,,,,,,,,,,,,,,,,,,
a7_s8_t2_color.avi,a7,s8,t2,301.0435,136.06116,300.67126,136.76752,302.40085,133.22287,4.195648,1.77762425464916,274.9768,357.9819,274.33908,357.9617,274.7047,357.94937,0.30462646,3.74573996286138
a7_s7_t1_color.avi,a7,s7,t1,326.94406,212.03555,320.90552,206.89107,323.46942,235.19937,26.638458,44.3957506208467,261.01712,249.01512,257.7812,250.16734,252.85919,253.1723,12.315109,168.194585617831
a7_s1_t1_color.avi,a7,s1,t1,349.19525,250.95166,335.62167,250.49167,336.1926,289.15958,51.21057,87.2131632692067,347.2552,285.96088,337.70502,273.12424,341.2996,290.21725,10.211975,24.7724617529974
a7_s3_t3_color.avi,a7,s3,t3,303.0505,154.05217,303.0241,154.7909,302.6926,154.56258,0.86831665,57.4908207671217,325.1,357.02313,327.5217,356.9779,325.34976,356.9878,0.2850952,0.809043262844942
a7_s6_t1_color.avi,a7,s6,t1,320.87384,106.02237,320.78134,107.82917,320.14737,111.45719,6.161293,173.018700581213,274.99478,358.0121,274.16147,358.0376,274.71725,358.0034,0.28622437,1.76866654862328
a7_s8_t4_color.avi,a7,s8,t4,332.95496,278.00922,331.8892,277.8046,337.0674,275.8954,6.226288,31.1071108633105,302.0156,135.96815,301.391,138.60329,303.77734,132.66113,5.0687714,8.54558319424252
a7_s2_t1_color.avi,a7,s2,t1,346.00815,250.97253,323.7086,179.06154,326.07138,213.26279,57.646515,13.2766381160745,47.004475,163.96692,47.01352,163.97215,47.02389,163.91814,0.06819916,70.8134201336114
a7_s3_t4_color.avi,a7,s3,t4,300.99915,154.00372,301.26273,157.1284,300.97552,154.69897,0.7188721,1.92040105045083,275.0682,358.00186,273.72455,358.12994,274.99753,358.07004,0.13885498,2.75087428872775
a7_s5_t3_color.avi,a7,s5,t3,278.0677,169.03307,279.33966,166.18779,274.00485,167.42204,5.6738586,52.8864349813811,594.005,178.98996,594.0775,179.01985,594.069,179.03217,0.106170654,77.6459128327097
a7_s8_t3_color.avi,a7,s8,t3,302.10776,136.04477,299.57816,138.1414,301.40497,144.6973,9.355316,114.082678371476,274.99588,358.03268,273.7437,358.06296,274.4265,358.03485,0.5715332,0.972365168551777
a7_s4_t1_color.avi , a7,s4,t1 ,,,,,,,,,,,,,,,,
None,,,,,,,,,,,,,,,,,,,
a7_s7_t4_color.avi,a7,s7,t4,330.92645,213.99544,327.18668,190.92424,310.69873,111.82306,122.4001,177.433207188887,47.00557,164.03851,47.00422,164.01144,47.046772,163.9455,0.13422012,144.312099058407
a7_s6_t3_color.avi,a7,s6,t3,322.977,106.00006,332.38693,108.46657,348.2761,168.26979,87.56883,119.566976241492,334.96875,356.96652,333.60342,357.0324,335.3077,356.95233,0.3531494,0.071450918439831
a7_s4_t2_color.avi , a7,s4,t2 ,,,,,,,,,,,,,,,,
None,,,,,,,,,,,,,,,,,,,
a16_s3_t2_color.avi , a16,s3,t2 ,,,,,,,,,,,,,,,,
None,,,,,,,,,,,,,,,,,,,
a16_s7_t2_color.avi,a16,s7,t2,287.0451,235.01826,286.4431,236.54439,303.18137,238.51071,19.628708,75.1730096843071,314.00922,231.98558,312.47223,233.16864,308.3731,245.41208,19.062607,146.097054573036
a16_s3_t1_color.avi , a16,s3,t1 ,,,,,,,,,,,,,,,,
None,,,,,,,,,,,,,,,,,,,
a16_s5_t3_color.avi,a16,s5,t3,280.89816,170.06725,277.84848,164.1443,282.187,172.10991,3.3315125,1.33161246041722,45.966755,176.02522,45.983414,176.03098,45.984238,175.99835,0.044353485,72.3961543846789
a16_s7_t1_color.avi,a16,s7,t1,312.17676,232.09557,312.78455,230.74573,287.08768,268.3353,61.32881,10.116703388469,302.01874,155.944,302.06363,154.61827,301.73987,155.5158,0.707077,17.8963898163149
a16_s7_t3_color.avi,a16,s7,t3,287.06125,236.03755,288.6793,235.00502,292.18643,212.36458,28.798157,131.348910039859,313.0602,232.01318,314.0669,231.5641,315.77823,227.11217,7.619034,135.068525334684
a16_s5_t2_color.avi,a16,s5,t2,282.9649,170.01448,282.41263,170.26125,282.81323,169.9023,0.26385498,17.7850680490585,539.97394,134.00636,539.99097,134.01964,540.00476,134.01309,0.03755188,116.674064461879
a16_s2_t1_color.avi , a16,s2,t1 ,,,,,,,,,,,,,,,,
None,,,,,,,,,,,,,,,,,,,
a16_s1_t1_color.avi,a16,s1,t1,348.06595,296.02063,335.75934,295.12122,337.06445,294.96335,12.058777,11.0769758628526,289.01968,177.00685,288.04456,176.49052,287.3665,176.40523,2.2548218,159.268689933719
a16_s4_t1_color.avi,a16,s4,t1,343.0767,251.01079,339.0621,251.24727,343.2719,250.48076,0.72525024,6.94807684172152,328.06577,357.00467,327.32108,357.02313,327.76465,357.06674,0.3631897,7.03520016161387
a16_s2_t3_color.avi , a16,s2,t3 ,,,,,,,,,,,,,,,,
None,,,,,,,,,,,,,,,,,,,
a16_s7_t4_color.avi,a16,s7,t4,303.0153,252.08942,307.87387,248.73189,317.60117,298.08716,60.58362,66.5029165313861,289.03162,234.0411,286.58435,218.81137,279.36594,231.09839,12.608398,39.5623327358186
a16_s2_t2_color.avi , a16,s2,t2 ,,,,,,,,,,,,,,,,
None,,,,,,,,,,,,,,,,,,,
