File,Activity,Subject,Trial,A11,A12,A21,A22,A31,A32,A Diff,A Angle,A 3D Angle,B11,B12,B21,B22,B31,B32,B Diff,B Angle,B 3D Angle
a9_s4_t3_color.avi,a9,s4,t3,594.0032,179.01314,594.02246,178.98949,46.013023,150.01378,576.9895,53.8299802190591,83.1413527048428,560.97864,135.98198,560.94305,135.98488,46.003025,177.0036,555.9972,179.895557018761,82.7070363321491
a9_s4_t3_color.avi,a9,s4,t3,594.0032,179.01314,594.02246,178.98949,46.013023,150.01378,576.9895,53.8299802190591,83.1413527048428,560.97864,135.98198,560.94305,135.98488,46.003025,177.0036,555.9972,179.895557018761,82.7070363321491
a21_s1_t3_color.avi,a21,s1,t3,344.0504,280.84027,347.07794,363.61777,333.69025,360.02264,89.54254,72.8738368285149,16.2226575886125,282.9897,177.94876,304.91803,232.2832,303.96057,129.55096,69.36868,21.4440860665514,87.3751912754193
a21_s1_t3_color.avi,a21,s1,t3,344.0504,280.84027,347.07794,363.61777,333.69025,360.02264,89.54254,72.8738368285149,16.2226575886125,282.9897,177.94876,304.91803,232.2832,303.96057,129.55096,69.36868,21.4440860665514,87.3751912754193
a8_s2_t2_color.avi,a8,s2,t2,322.96158,212.9581,317.7624,207.49776,374.88727,251.6651,90.63269,8.69326710727176,91.3534412936643,286.02002,210.02214,281.0764,212.93065,293.59952,166.80446,50.79718,44.340754997111,88.6744169726508
a8_s2_t2_color.avi,a8,s2,t2,322.96158,212.9581,317.7624,207.49776,374.88727,251.6651,90.63269,8.69326710727176,91.3534412936643,286.02002,210.02214,281.0764,212.93065,293.59952,166.80446,50.79718,44.340754997111,88.6744169726508
a9_s2_t1_color.avi,a9,s2,t1,389.00208,238.00217,389.0071,237.98227,335.19745,244.25284,60.055298,69.1516263063387,5.45689984993607,46.030228,162.97302,45.98759,162.96808,46.000584,162.98367,0.040294647,43.5858937285995,89.7322646612978
a9_s2_t1_color.avi,a9,s2,t1,389.00208,238.00217,389.0071,237.98227,335.19745,244.25284,60.055298,69.1516263063387,5.45689984993607,46.030228,162.97302,45.98759,162.96808,46.000584,162.98367,0.040294647,43.5858937285995,89.7322646612978
a2_s3_t3_color.avi,a2,s3,t3,389.04666,237.0435,388.99445,237.04002,334.85895,243.75807,60.902283,169.114081046585,4.48936249176815,559.9902,112.020355,560.02014,111.992325,560.0198,112.0028,0.047157288,44.9114278956106,89.782147949663
a2_s3_t3_color.avi,a2,s3,t3,389.04666,237.0435,388.99445,237.04002,334.85895,243.75807,60.902283,169.114081046585,4.48936249176815,559.9902,112.020355,560.02014,111.992325,560.0198,112.0028,0.047157288,44.9114278956106,89.782147949663
a3_s3_t1_color.avi,a3,s3,t1,389.0142,237.02881,303.40186,158.25038,303.0244,158.61337,164.40521,93.4985055262552,97.8464062645715,559.9979,111.98308,559.97986,112.00716,560.0011,111.95744,0.028808594,13.7466287017846,89.7900840360446
a3_s3_t1_color.avi,a3,s3,t1,389.0142,237.02881,303.40186,158.25038,303.0244,158.61337,164.40521,93.4985055262552,97.8464062645715,559.9979,111.98308,559.97986,112.00716,560.0011,111.95744,0.028808594,13.7466287017846,89.7900840360446
a8_s6_t1_color.avi,a8,s6,t1,389.02322,236.98735,339.13028,242.18906,339.80838,244.07622,56.30371,76.1874683192607,165.169135372473,45.989178,162.96082,46.008816,162.9176,45.990303,162.91812,0.043819427,63.955386454948,89.8203899942529
a8_s6_t1_color.avi,a8,s6,t1,389.02322,236.98735,339.13028,242.18906,339.80838,244.07622,56.30371,76.1874683192607,165.169135372473,45.989178,162.96082,46.008816,162.9176,45.990303,162.91812,0.043819427,63.955386454948,89.8203899942529
a6_s2_t3_color.avi,a6,s2,t3,283.14606,214.93425,277.39087,216.83904,288.66016,213.79373,6.6546173,3.19103149292791,0.936483644083194,333.99625,300.00726,335.89865,264.90613,330.0912,298.9004,5.0119324,6.59239582546685,89.8878885315986
a6_s2_t3_color.avi,a6,s2,t3,283.14606,214.93425,277.39087,216.83904,288.66016,213.79373,6.6546173,3.19103149292791,0.936483644083194,333.99625,300.00726,335.89865,264.90613,330.0912,298.9004,5.0119324,6.59239582546685,89.8878885315986
a9_s1_t4_color.avi,a9,s1,t4,300.9741,131.03256,300.7241,132.64915,309.18546,99.01399,40.229935,5.32954775218119,2.41035402432141,389.02673,237.04413,389.02457,237.01292,425.203,239.91121,39.04335,81.4476602245459,90
a9_s1_t4_color.avi,a9,s1,t4,300.9741,131.03256,300.7241,132.64915,309.18546,99.01399,40.229935,5.32954775218119,2.41035402432141,389.02673,237.04413,389.02457,237.01292,425.203,239.91121,39.04335,81.4476602245459,90
a5_s8_t3_color.avi,a5,s8,t3,388.9964,237.97763,330.89752,196.07225,346.59607,248.83531,53.25801,37.6286858271877,8.14764473574675,40.039448,171.96591,39.982075,171.99118,39.99864,171.98355,0.05844879,0.96169377365882,90
a5_s8_t3_color.avi,a5,s8,t3,388.9964,237.97763,330.89752,196.07225,346.59607,248.83531,53.25801,37.6286858271877,8.14764473574675,40.039448,171.96591,39.982075,171.99118,39.99864,171.98355,0.05844879,0.96169377365882,90
a9_s7_t1_color.avi,a9,s7,t1,388.98553,238.00124,389.02042,237.97908,311.4844,133.70276,181.7996,85.789385538485,22.3815458208923,46.98819,164.00719,46.98834,164.01323,47.018047,163.94891,0.08813095,26.2036414207031,90
a9_s7_t1_color.avi,a9,s7,t1,388.98553,238.00124,389.02042,237.97908,311.4844,133.70276,181.7996,85.789385538485,22.3815458208923,46.98819,164.00719,46.98834,164.01323,47.018047,163.94891,0.08813095,26.2036414207031,90
a24_s4_t1_color.avi,a24,s4,t1,301.9855,212.00475,302.00726,216.25484,301.88403,153.97746,58.128754,0.179717688385129,50.4122650776544,539.9859,133.97983,539.9915,133.99774,540.01306,134.02432,0.07165527,158.377100251012,90
a24_s4_t1_color.avi,a24,s4,t1,301.9855,212.00475,302.00726,216.25484,301.88403,153.97746,58.128754,0.179717688385129,50.4122650776544,539.9859,133.97983,539.9915,133.99774,540.01306,134.02432,0.07165527,158.377100251012,90
a11_s2_t1_color.avi,a11,s2,t1,320.9165,213.98528,279.5771,225.30447,299.63364,227.49725,34.794846,21.552271697848,61.0834344323478,540.0277,133.99731,540.0321,133.96124,539.97687,133.98569,0.062469482,59.1826569610195,90
a11_s2_t1_color.avi,a11,s2,t1,320.9165,213.98528,279.5771,225.30447,299.63364,227.49725,34.794846,21.552271697848,61.0834344323478,540.0277,133.99731,540.0321,133.96124,539.97687,133.98569,0.062469482,59.1826569610195,90
a17_s4_t4_color.avi,a17,s4,t4,388.99014,237.97821,382.12717,208.4327,358.44208,246.08688,38.65674,45.2475913516972,86.968494744118,560.00665,112.99559,560.03,113.00791,559.983,112.99083,0.028442383,7.84219626421081,90
a17_s4_t4_color.avi,a17,s4,t4,388.99014,237.97821,382.12717,208.4327,358.44208,246.08688,38.65674,45.2475913516972,86.968494744118,560.00665,112.99559,560.03,113.00791,559.983,112.99083,0.028442383,7.84219626421081,90
a17_s3_t3_color.avi,a17,s3,t3,535.0325,316.02942,534.9976,316.02856,38.97831,141.00043,671.0831,161.96834840524,90,44.951912,148.94984,45.005707,148.99629,594.0591,179.01154,579.1689,142.320991451152,90
a17_s3_t3_color.avi,a17,s3,t3,535.0325,316.02942,534.9976,316.02856,38.97831,141.00043,671.0831,161.96834840524,90,44.951912,148.94984,45.005707,148.99629,594.0591,179.01154,579.1689,142.320991451152,90
a8_s1_t2_color.avi,a8,s1,t2,535.0436,315.99146,535.0265,315.97336,38.996666,132.98969,679.0487,153.609425318282,90,45.969463,150.03445,45.966465,150.0153,593.97253,178.9655,576.9341,78.077212498187,90
a8_s1_t2_color.avi,a8,s1,t2,535.0436,315.99146,535.0265,315.97336,38.996666,132.98969,679.0487,153.609425318282,90,45.969463,150.03445,45.966465,150.0153,593.97253,178.9655,576.9341,78.077212498187,90
a10_s2_t1_color.avi,a10,s2,t1,320.89865,212.99727,312.71652,208.14992,386.0781,258.67493,110.8571,3.91182224018506,139.931979730676,45.991016,163.00496,45.987747,163.01453,46.020916,163.0333,0.05823517,100.637390148702,90
a10_s2_t1_color.avi,a10,s2,t1,320.89865,212.99727,312.71652,208.14992,386.0781,258.67493,110.8571,3.91182224018506,139.931979730676,45.991016,163.00496,45.987747,163.01453,46.020916,163.0333,0.05823517,100.637390148702,90
a24_s6_t1_color.avi,a24,s6,t1,301.98807,200.0352,302.00168,231.34488,309.35684,96.12878,111.2752,3.13847046544906,170.272419763556,540.0032,133.97778,540.00867,134.00562,539.9305,134.08826,0.1831665,125.422035319796,90
a24_s6_t1_color.avi,a24,s6,t1,301.98807,200.0352,302.00168,231.34488,309.35684,96.12878,111.2752,3.13847046544906,170.272419763556,540.0032,133.97778,540.00867,134.00562,539.9305,134.08826,0.1831665,125.422035319796,90
a4_s5_t3_color.avi,a4,s5,t3,389.01932,238.00186,363.82535,249.10454,354.03088,248.65627,45.642838,153.59701650132,174.190030092582,40.021465,171.98102,40.013786,171.99403,39.98229,172.01147,0.069633484,149.51343117266,90
a4_s5_t3_color.avi,a4,s5,t3,389.01932,238.00186,363.82535,249.10454,354.03088,248.65627,45.642838,153.59701650132,174.190030092582,40.021465,171.98102,40.013786,171.99403,39.98229,172.01147,0.069633484,149.51343117266,90
a10_s1_t1_color.avi,a10,s1,t1,38.98414,133.03539,38.995087,133.05435,549.0094,201.96086,578.95074,127.689410049538,93.5589092390927,45.985092,175.99142,45.996315,175.9956,539.04034,112.974304,556.0724,152.283738401752,93.6775188443274
a10_s1_t1_color.avi,a10,s1,t1,38.98414,133.03539,38.995087,133.05435,549.0094,201.96086,578.95074,127.689410049538,93.5589092390927,45.985092,175.99142,45.996315,175.9956,539.04034,112.974304,556.0724,152.283738401752,93.6775188443274
a19_s6_t3_color.avi,a19,s6,t3,548.9774,201.98813,549.0133,201.95518,38.992947,132.97948,578.9931,50.2521445966074,94.0024070411484,539.011,112.99758,539.03174,113.00002,46.019634,176.01924,556.013,13.9941524334593,94.1500751119027
a19_s6_t3_color.avi,a19,s6,t3,548.9774,201.98813,549.0133,201.95518,38.992947,132.97948,578.9931,50.2521445966074,94.0024070411484,539.011,112.99758,539.03174,113.00002,46.019634,176.01924,556.013,13.9941524334593,94.1500751119027
a16_s1_t4_color.avi,a16,s1,t4,265.94974,299.95007,260.6749,267.5961,249.7453,260.42355,55.730957,132.534656802102,157.053159783636,336.86435,297.1297,334.18182,252.31947,344.65906,289.59973,15.3246765,12.2715885946351,96.6755725013386
a16_s1_t4_color.avi,a16,s1,t4,265.94974,299.95007,260.6749,267.5961,249.7453,260.42355,55.730957,132.534656802102,157.053159783636,336.86435,297.1297,334.18182,252.31947,344.65906,289.59973,15.3246765,12.2715885946351,96.6755725013386
a11_s8_t2_color.avi,a11,s8,t2,534.9877,315.99905,535.0023,315.94025,38.994793,132.98523,679.0067,96.2595025499949,99.8779433882285,593.9939,179.01987,594.0306,179.00204,46.0222,149.98402,577.0075,28.9441925933461,99.3279492700282
a11_s8_t2_color.avi,a11,s8,t2,534.9877,315.99905,535.0023,315.94025,38.994793,132.98523,679.0067,96.2595025499949,99.8779433882285,593.9939,179.01987,594.0306,179.00204,46.0222,149.98402,577.0075,28.9441925933461,99.3279492700282
a14_s8_t3_color.avi,a14,s8,t3,311.00406,358.03595,311.84183,358.61887,300.71542,328.6978,39.62677,34.7718563971853,172.555192725008,389.04755,237.96991,385.0034,201.44109,369.90997,247.34137,28.509033,24.5200103856616,101.180619142068
a14_s8_t3_color.avi,a14,s8,t3,311.00406,358.03595,311.84183,358.61887,300.71542,328.6978,39.62677,34.7718563971853,172.555192725008,389.04755,237.96991,385.0034,201.44109,369.90997,247.34137,28.509033,24.5200103856616,101.180619142068
a15_s7_t3_color.avi,a15,s7,t3,593.9979,178.98685,45.98876,149.96437,45.999355,149.98192,577.00354,55.8492603308635,77.6663423092033,330.80057,320.70816,562.0145,136.9629,562.0136,136.99385,414.92737,49.8312607326198,107.259881445121
a15_s7_t3_color.avi,a15,s7,t3,593.9979,178.98685,45.98876,149.96437,45.999355,149.98192,577.00354,55.8492603308635,77.6663423092033,330.80057,320.70816,562.0145,136.9629,562.0136,136.99385,414.92737,49.8312607326198,107.259881445121
a27_s5_t3_color.avi,a27,s5,t3,534.9588,315.99338,534.97955,315.9274,38.973885,141.95445,670.02386,91.8686192589087,113.632557083277,46.0097,175.97617,45.990986,175.95316,539.0496,113.030045,555.986,58.1502037857653,114.694028209333
a27_s5_t3_color.avi,a27,s5,t3,534.9588,315.99338,534.97955,315.9274,38.973885,141.95445,670.02386,91.8686192589087,113.632557083277,46.0097,175.97617,45.990986,175.95316,539.0496,113.030045,555.986,58.1502037857653,114.694028209333
a6_s7_t2_color.avi,a6,s7,t2,295.09662,234.0234,303.41397,219.14464,304.08487,272.62915,47.593994,29.9242130009689,40.2773867731502,266.08243,250.01996,278.5299,237.42859,263.4515,248.19588,4.455002,9.79912576607577,115.309029339231
a6_s7_t2_color.avi,a6,s7,t2,295.09662,234.0234,303.41397,219.14464,304.08487,272.62915,47.593994,29.9242130009689,40.2773867731502,266.08243,250.01996,278.5299,237.42859,263.4515,248.19588,4.455002,9.79912576607577,115.309029339231
a8_s1_t1_color.avi,a8,s1,t1,534.9957,316.0068,534.99976,315.94733,39.00811,132.97525,679.01917,106.374536658565,116.361903022875,46.012665,149.97838,46.00982,150.03987,594.02075,179.02808,577.05774,90.3783214369935,115.376079862669
a8_s1_t1_color.avi,a8,s1,t1,534.9957,316.0068,534.99976,315.94733,39.00811,132.97525,679.01917,106.374536658565,116.361903022875,46.012665,149.97838,46.00982,150.03987,594.02075,179.02808,577.05774,90.3783214369935,115.376079862669
a19_s1_t3_color.avi,a19,s1,t3,349.0248,250.95207,340.4199,249.55399,340.4475,274.58713,32.212357,80.7082805779357,84.7429142497829,285.91656,178.05592,282.88776,180.28769,284.28165,178.94359,2.522583,7.57371962360323,116.334247846853
a19_s1_t3_color.avi,a19,s1,t3,349.0248,250.95207,340.4199,249.55399,340.4475,274.58713,32.212357,80.7082805779357,84.7429142497829,285.91656,178.05592,282.88776,180.28769,284.28165,178.94359,2.522583,7.57371962360323,116.334247846853
a22_s7_t3_color.avi,a22,s7,t3,282.2544,234.97382,287.639,235.22942,303.11438,264.95428,50.840454,120.22011499646,68.7827295201819,293.10657,358.0218,290.84564,356.8152,297.87265,347.08994,15.697937,82.2377150284111,117.369668497691
a22_s7_t3_color.avi,a22,s7,t3,282.2544,234.97382,287.639,235.22942,303.11438,264.95428,50.840454,120.22011499646,68.7827295201819,293.10657,358.0218,290.84564,356.8152,297.87265,347.08994,15.697937,82.2377150284111,117.369668497691
a22_s1_t2_color.avi,a22,s1,t2,292.03018,356.9899,289.993,356.5307,289.2805,353.24164,6.4979553,114.926086090112,2.642577227726,279.06543,177.01376,283.69333,186.26512,276.73087,174.46318,4.885147,3.96206135986425,119.240196640906
a22_s1_t2_color.avi,a22,s1,t2,292.03018,356.9899,289.993,356.5307,289.2805,353.24164,6.4979553,114.926086090112,2.642577227726,279.06543,177.01376,283.69333,186.26512,276.73087,174.46318,4.885147,3.96206135986425,119.240196640906
a15_s3_t2_color.avi,a15,s3,t2,534.9688,315.99634,38.979866,142.0452,38.991722,142.02466,669.9487,79.3301959765424,117.732616437668,594.0111,178.99162,110.98676,254.00432,110.95875,253.98923,558.05,142.862532744945,119.310880610318
a15_s3_t2_color.avi,a15,s3,t2,534.9688,315.99634,38.979866,142.0452,38.991722,142.02466,669.9487,79.3301959765424,117.732616437668,594.0111,178.99162,110.98676,254.00432,110.95875,253.98923,558.05,142.862532744945,119.310880610318
a17_s6_t2_color.avi,a17,s6,t2,538.98785,113.026695,539.00934,113.028946,45.972645,174.94748,554.936,13.138499820554,121.408006639493,39.984356,170.99458,40.000072,170.98674,540.02075,133.98439,537.04663,157.711731322479,121.408933860502
a17_s6_t2_color.avi,a17,s6,t2,538.98785,113.026695,539.00934,113.028946,45.972645,174.94748,554.936,13.138499820554,121.408006639493,39.984356,170.99458,40.000072,170.98674,540.02075,133.98439,537.04663,157.711731322479,121.408933860502
a10_s6_t4_color.avi,a10,s6,t4,347.75977,282.96014,338.3194,259.48016,337.42383,257.96613,35.329956,171.298316333435,148.475544487093,339.89655,306.99387,341.27112,272.25314,339.93915,272.47458,34.56189,78.2952776490889,122.526983464787
a10_s6_t4_color.avi,a10,s6,t4,347.75977,282.96014,338.3194,259.48016,337.42383,257.96613,35.329956,171.298316333435,148.475544487093,339.89655,306.99387,341.27112,272.25314,339.93915,272.47458,34.56189,78.2952776490889,122.526983464787
a7_s8_t3_color.avi,a7,s8,t3,302.10776,136.04477,299.57816,138.1414,301.40497,144.6973,9.355316,114.082678371476,134.07867244047,274.99588,358.03268,273.7437,358.06296,274.4265,358.03485,0.5715332,0.972365168551777,123.69006752598
a7_s8_t3_color.avi,a7,s8,t3,302.10776,136.04477,299.57816,138.1414,301.40497,144.6973,9.355316,114.082678371476,134.07867244047,274.99588,358.03268,273.7437,358.06296,274.4265,358.03485,0.5715332,0.972365168551777,123.69006752598
a8_s2_t4_color.avi,a8,s2,t4,46.01087,177.01538,593.9873,178.97586,594.0351,179.00812,550.01697,146.186894379332,130.67272693681,561.0077,135.97685,279.4268,214.5653,279.1209,210.07848,355.9884,78.3056813950238,125.473372989084
a8_s2_t4_color.avi,a8,s2,t4,46.01087,177.01538,593.9873,178.97586,594.0351,179.00812,550.01697,146.186894379332,130.67272693681,561.0077,135.97685,279.4268,214.5653,279.1209,210.07848,355.9884,78.3056813950238,125.473372989084
a23_s1_t4_color.avi,a23,s1,t4,306.9431,356.991,307.86267,356.5864,303.05258,356.14383,4.7377014,29.0062286898391,4.0856167799748,288.9616,177.00822,299.10617,175.82596,284.44916,176.95538,4.5652924,2.24096997466769,128.036325773319
a23_s1_t4_color.avi,a23,s1,t4,306.9431,356.991,307.86267,356.5864,303.05258,356.14383,4.7377014,29.0062286898391,4.0856167799748,288.9616,177.00822,299.10617,175.82596,284.44916,176.95538,4.5652924,2.24096997466769,128.036325773319
a14_s2_t4_color.avi,a14,s2,t4,263.8721,208.87964,269.41702,222.01312,219.96681,168.36081,84.42412,19.7767709306404,2.78568055333013,314.67227,289.81448,304.94223,262.95737,310.2353,215.18126,79.070206,153.763150008917,130.733332644075
a14_s2_t4_color.avi,a14,s2,t4,263.8721,208.87964,269.41702,222.01312,219.96681,168.36081,84.42412,19.7767709306404,2.78568055333013,314.67227,289.81448,304.94223,262.95737,310.2353,215.18126,79.070206,153.763150008917,130.733332644075
a13_s8_t1_color.avi,a13,s8,t1,332.99817,281.99017,332.3976,278.3734,330.982,277.0505,6.955841,142.488824584285,171.613023744028,277.0046,357.97803,277.09045,358.08707,275.61496,357.87537,1.4923096,43.621924064866,131.916175300454
a13_s8_t1_color.avi,a13,s8,t1,332.99817,281.99017,332.3976,278.3734,330.982,277.0505,6.955841,142.488824584285,171.613023744028,277.0046,357.97803,277.09045,358.08707,275.61496,357.87537,1.4923096,43.621924064866,131.916175300454
a7_s2_t2_color.avi,a7,s2,t2,320.0269,211.9918,316.53522,184.82523,343.71384,291.84317,103.538315,6.92583149142935,28.8997136455016,388.9996,237.96423,317.02234,174.30191,320.99484,207.0171,98.95189,41.5845860601662,132.808433764825
a7_s2_t2_color.avi,a7,s2,t2,320.0269,211.9918,316.53522,184.82523,343.71384,291.84317,103.538315,6.92583149142935,28.8997136455016,388.9996,237.96423,317.02234,174.30191,320.99484,207.0171,98.95189,41.5845860601662,132.808433764825
a22_s2_t2_color.avi,a22,s2,t2,335.06815,355.98056,333.23917,356.10208,329.95773,355.99933,5.129181,174.405201984159,1.40900337708009,325.086,210.94485,325.97656,217.88612,322.2787,211.27824,3.1407013,21.9209851955114,133.086733403459
a22_s2_t2_color.avi,a22,s2,t2,335.06815,355.98056,333.23917,356.10208,329.95773,355.99933,5.129181,174.405201984159,1.40900337708009,325.086,210.94485,325.97656,217.88612,322.2787,211.27824,3.1407013,21.9209851955114,133.086733403459
a13_s4_t1_color.avi,a13,s4,t1,344.02106,249.99863,358.1351,252.17293,335.59802,260.3714,18.795807,28.7479255610107,147.971963818952,280.0283,358.03012,278.77115,358.09116,281.13312,358.1024,1.1770935,3.05194804405595,133.567903815835
a13_s4_t1_color.avi,a13,s4,t1,344.02106,249.99863,358.1351,252.17293,335.59802,260.3714,18.795807,28.7479255610107,147.971963818952,280.0283,358.03012,278.77115,358.09116,281.13312,358.1024,1.1770935,3.05194804405595,133.567903815835
a23_s7_t1_color.avi,a23,s7,t1,301.09207,358.0242,294.85184,339.63513,295.92316,362.07898,9.223694,16.0115287680389,142.570466571713,304.0632,336.94144,298.66263,327.58145,299.83765,336.14764,5.019348,22.1738424885011,134.63942996654
a23_s7_t1_color.avi,a23,s7,t1,301.09207,358.0242,294.85184,339.63513,295.92316,362.07898,9.223694,16.0115287680389,142.570466571713,304.0632,336.94144,298.66263,327.58145,299.83765,336.14764,5.019348,22.1738424885011,134.63942996654
a13_s6_t4_color.avi,a13,s6,t4,324.96475,106.00812,326.9244,106.11836,320.0204,105.95272,4.9997635,1.84555523065674,3.80577336971433,285.9316,106.02523,287.62457,106.00021,281.54446,106.14389,4.505806,0.506689709306667,135
a13_s6_t4_color.avi,a13,s6,t4,324.96475,106.00812,326.9244,106.11836,320.0204,105.95272,4.9997635,1.84555523065674,3.80577336971433,285.9316,106.02523,287.62457,106.00021,281.54446,106.14389,4.505806,0.506689709306667,135
a3_s1_t1_color.avi,a3,s1,t1,401.04153,239.97963,374.32968,201.45306,371.31973,248.02364,37.76581,38.4329529917647,28.4071729891285,298.77856,180.04723,295.19946,181.21857,294.1848,180.82256,5.3690796,140.557749452863,135
a3_s1_t1_color.avi,a3,s1,t1,401.04153,239.97963,374.32968,201.45306,371.31973,248.02364,37.76581,38.4329529917647,28.4071729891285,298.77856,180.04723,295.19946,181.21857,294.1848,180.82256,5.3690796,140.557749452863,135
a6_s3_t3_color.avi,a6,s3,t3,300.95245,154.98238,301.13358,155.10442,301.18408,154.44499,0.76901245,60.4077769583476,180,273.98703,357.9719,274.65466,357.9651,274.69565,357.97018,0.71032715,172.327752406142,135
a6_s3_t3_color.avi,a6,s3,t3,300.95245,154.98238,301.13358,155.10442,301.18408,154.44499,0.76901245,60.4077769583476,180,273.98703,357.9719,274.65466,357.9651,274.69565,357.97018,0.71032715,172.327752406142,135
a8_s6_t2_color.avi,a8,s6,t2,548.98975,202.06848,38.997215,133.00397,39.028297,132.9951,579.03485,23.6316191113035,136.89441272264,38.98503,141.9824,549.01733,202.07948,549.0078,202.05202,570.0924,64.1601022176365,136.951477517381
a8_s6_t2_color.avi,a8,s6,t2,548.98975,202.06848,38.997215,133.00397,39.028297,132.9951,579.03485,23.6316191113035,136.89441272264,38.98503,141.9824,549.01733,202.07948,549.0078,202.05202,570.0924,64.1601022176365,136.951477517381
a21_s1_t2_color.avi,a21,s1,t2,343.10205,283.00827,344.16663,362.30304,333.03,353.94458,81.00836,52.3412078109395,106.871405630137,282.1521,176.81296,298.78894,237.64534,298.27847,133.25247,59.68686,15.0154353205982,137.457758772971
a21_s1_t2_color.avi,a21,s1,t2,343.10205,283.00827,344.16663,362.30304,333.03,353.94458,81.00836,52.3412078109395,106.871405630137,282.1521,176.81296,298.78894,237.64534,298.27847,133.25247,59.68686,15.0154353205982,137.457758772971
a6_s7_t3_color.avi,a6,s7,t3,294.86456,234.04982,294.1745,212.96603,287.0029,243.34683,17.158676,15.1565306041985,113.722008000473,330.89685,214.98167,323.1858,210.53247,326.74323,214.26614,4.869156,16.4001672517216,137.965867437235
a6_s7_t3_color.avi,a6,s7,t3,294.86456,234.04982,294.1745,212.96603,287.0029,243.34683,17.158676,15.1565306041985,113.722008000473,330.89685,214.98167,323.1858,210.53247,326.74323,214.26614,4.869156,16.4001672517216,137.965867437235
a17_s5_t1_color.avi,a17,s5,t1,111.12022,254.99834,111.04652,254.98923,594.07806,179.01709,558.9391,15.9845077439165,138.512021895285,539.01196,112.98928,538.98975,113.00558,45.95751,175.0484,555.1136,150.911700936435,138.054212573048
a17_s5_t1_color.avi,a17,s5,t1,111.12022,254.99834,111.04652,254.98923,594.07806,179.01709,558.9391,15.9845077439165,138.512021895285,539.01196,112.98928,538.98975,113.00558,45.95751,175.0484,555.1136,150.911700936435,138.054212573048
a17_s1_t4_color.avi,a17,s1,t4,342.96976,282.90814,347.77063,278.56808,327.8125,238.97896,59.08644,105.35991294506,8.84956512381018,389.05435,237.02026,389.0184,237.02417,361.2871,244.01738,34.76436,172.047753037542,141.030566364561
a17_s1_t4_color.avi,a17,s1,t4,342.96976,282.90814,347.77063,278.56808,327.8125,238.97896,59.08644,105.35991294506,8.84956512381018,389.05435,237.02026,389.0184,237.02417,361.2871,244.01738,34.76436,172.047753037542,141.030566364561
a13_s7_t4_color.avi,a13,s7,t4,308.91534,224.99872,305.90363,225.59732,287.51352,206.346,40.05455,122.447847065389,83.5032333950097,327.85678,215.98448,324.67715,215.93335,326.53702,213.91232,3.391922,48.2992872765458,143.015009702909
a13_s7_t4_color.avi,a13,s7,t4,308.91534,224.99872,305.90363,225.59732,287.51352,206.346,40.05455,122.447847065389,83.5032333950097,327.85678,215.98448,324.67715,215.93335,326.53702,213.91232,3.391922,48.2992872765458,143.015009702909
a19_s4_t3_color.avi,a19,s4,t3,344.9147,250.98758,316.37842,195.05653,311.04266,176.34998,108.50964,168.889069177197,35.7205816687399,261.9167,245.02234,260.36905,245.46935,257.2674,246.9373,6.5642548,170.783028242503,143.30077479951
a19_s4_t3_color.avi,a19,s4,t3,344.9147,250.98758,316.37842,195.05653,311.04266,176.34998,108.50964,168.889069177197,35.7205816687399,261.9167,245.02234,260.36905,245.46935,257.2674,246.9373,6.5642548,170.783028242503,143.30077479951
a17_s1_t3_color.avi,a17,s1,t3,345.283,282.9274,353.6702,276.06915,351.98782,234.14226,55.489975,126.975137861588,7.36150429212124,388.98856,237.02576,388.9997,236.99883,364.9148,243.39066,30.43866,52.6671527913991,143.960106569696
a17_s1_t3_color.avi,a17,s1,t3,345.283,282.9274,353.6702,276.06915,351.98782,234.14226,55.489975,126.975137861588,7.36150429212124,388.98856,237.02576,388.9997,236.99883,364.9148,243.39066,30.43866,52.6671527913991,143.960106569696
a25_s7_t2_color.avi,a25,s7,t2,279.12726,233.99992,280.68137,283.8467,287.5559,288.3871,62.81581,125.229020731079,156.468368631609,298.14615,224.03148,298.6161,274.04636,303.27127,279.58832,60.68196,140.508475527751,143.999287480544
a25_s7_t2_color.avi,a25,s7,t2,279.12726,233.99992,280.68137,283.8467,287.5559,288.3871,62.81581,125.229020731079,156.468368631609,298.14615,224.03148,298.6161,274.04636,303.27127,279.58832,60.68196,140.508475527751,143.999287480544
a25_s7_t3_color.avi,a25,s7,t3,275.02628,230.14081,278.10043,281.97546,286.41898,284.71698,65.96887,111.634573408174,153.236242152769,296.04034,224.13866,298.6762,277.09296,304.39417,281.07675,65.291916,127.715183139388,144.447432390604
a25_s7_t3_color.avi,a25,s7,t3,275.02628,230.14081,278.10043,281.97546,286.41898,284.71698,65.96887,111.634573408174,153.236242152769,296.04034,224.13866,298.6762,277.09296,304.39417,281.07675,65.291916,127.715183139388,144.447432390604
a3_s1_t3_color.avi,a3,s1,t3,401.02258,240.02388,352.26028,247.32007,352.3958,247.3131,55.915985,5.56447123218407,11.39565449772,296.93878,179.00577,293.56012,179.69658,294.19595,179.339,3.076065,17.7965616511061,144.688786560367
a3_s1_t3_color.avi,a3,s1,t3,401.02258,240.02388,352.26028,247.32007,352.3958,247.3131,55.915985,5.56447123218407,11.39565449772,296.93878,179.00577,293.56012,179.69658,294.19595,179.339,3.076065,17.7965616511061,144.688786560367
